departure_time,file_name,journey_pattern_ref,journey_ticket_machine_code,line_ref,operator_ref,service_ref,vehicle_journey_code
08:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-21-O-3,9,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-47-Sa
20:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-22-O-3,59,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-48-Sa
08:25:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-23-O-3,11,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-49-Sa
08:50:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-24-O-3,13,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-50-Sa
09:15:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-24-O-3,15,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-51-Sa
19:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-25-O-3,57,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-52-Sa
09:40:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-26-O-3,17,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-53-Sa
10:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-30-O-3,19,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-54-Sa
19:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-33-O-3,55,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-55-Sa
18:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-34-O-3,53,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-56-Sa
10:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-35-O-3,21,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-57-Sa
18:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-47-O-3,51,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-58-Sa
17:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-48-O-3,49,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-59-Sa
16:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-49-O-3,43,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-60-Sa
16:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-49-O-3,45,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-61-Sa
17:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-49-O-3,47,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-62-Sa
14:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-50-O-3,37,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-63-Sa
15:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-50-O-3,39,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-64-Sa
15:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-50-O-3,41,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-65-Sa
14:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-51-O-3,35,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-66-Sa
13:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-52-O-3,33,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-67-Sa
11:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-53-O-3,25,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-68-Sa
12:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-53-O-3,27,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-69-Sa
12:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-53-O-3,29,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-70-Sa
13:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-53-O-3,31,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-71-Sa
00:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-1-I-1,38,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-1-Su
21:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-2-I-1,32,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-2-Su
05:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-9-I-2,2,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-3-Su
06:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-9-I-2,4,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-4-Su
23:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-12-I-2,36,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-5-Su
22:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-13-I-2,34,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-6-Su
19:55:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-14-I-2,30,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-7-Su
07:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-19-I-2,6,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-8-Su
08:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-27-I-2,8,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-9-Su
18:50:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-29-I-2,28,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-10-Su
09:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-34-I-2,10,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-11-Su
17:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-35-I-2,26,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-12-Su
14:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-36-I-2,20,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-13-Su
15:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-36-I-2,22,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-14-Su
16:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-36-I-2,24,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-15-Su
13:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-37-I-2,18,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-16-Su
10:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-40-I-2,12,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-17-Su
12:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-43-I-2,16,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-18-Su
11:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-44-I-2,14,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-19-Su
00:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-1-O-3,37,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-20-Su
23:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-2-O-3,35,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-21-Su
22:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-3-O-3,33,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-22-Su
06:30:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-4-O-3,1,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-23-Su
07:30:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-4-O-3,3,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-24-Su
08:29:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-5-O-3,5,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-25-Su
09:25:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-6-O-3,7,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-26-Su
21:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-8-O-3,31,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-27-Su
20:10:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-9-O-3,29,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-28-Su
10:22:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-14-O-3,9,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-29-Su
11:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-16-O-3,11,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-30-Su
19:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-18-O-3,27,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-31-Su
12:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-28-O-3,13,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-32-Su
18:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-31-O-3,25,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-33-Su
15:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-32-O-3,19,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-34-Su
16:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-32-O-3,21,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-35-Su
17:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-32-O-3,23,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-36-Su
13:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-36-O-3,15,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-37-Su
14:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-36-O-3,17,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-38-Su
00:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-1-I-1,76,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-1-MF
21:15:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-4-I-1,70,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-2-MF
20:15:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-5-I-1,66,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-3-MF
19:17:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-7-I-1,62,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-4-MF
10:59:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-8-I-1,26,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-5-MF
23:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-13-I-2,74,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-6-MF
05:15:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-15-I-2,2,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-7-MF
05:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-16-I-2,4,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-8-MF
22:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-17-I-2,72,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-9-MF
20:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-21-I-2,68,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-10-MF
19:47:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-23-I-2,64,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-11-MF
06:15:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-25-I-2,6,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-12-MF
06:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-26-I-2,8,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-13-MF
07:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-32-I-2,10,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-14-MF
18:47:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-39-I-2,60,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-15-MF
10:29:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-45-I-2,24,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-16-MF
11:19:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-45-I-2,28,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-17-MF
11:49:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-45-I-2,30,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-18-MF
12:19:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-45-I-2,32,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-19-MF
12:47:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-45-I-2,34,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-20-MF
13:15:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-45-I-2,36,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-21-MF
13:33:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-45-I-2,38,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-22-MF
09:29:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-46-I-2,20,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-23-MF
09:59:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-46-I-2,22,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-24-MF
07:31:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-47-I-2,12,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-25-MF
08:59:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-49-I-2,18,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-26-MF
08:29:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-50-I-2,16,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-27-MF
07:59:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-51-I-2,14,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-28-MF
13:59:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-53-I-2,40,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-29-MF
14:27:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-54-I-2,42,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-30-MF
14:55:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-55-I-2,44,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-31-MF
18:17:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-60-I-2,58,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-32-MF
17:47:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-63-I-2,56,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-33-MF
15:23:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-64-I-2,46,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-34-MF
15:51:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-65-I-2,48,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-35-MF
16:17:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-66-I-2,50,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-36-MF
16:47:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-66-I-2,52,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-37-MF
17:17:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-66-I-2,54,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-38-MF
00:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-1-O-3,69,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-39-MF
23:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-8-O-3,67,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-40-MF
22:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-10-O-3,65,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-41-MF
06:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-13-O-3,1,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-42-MF
06:30:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-15-O-3,3,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-43-MF
21:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-17-O-3,63,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-44-MF
20:30:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-19-O-3,61,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-45-MF
20:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-27-O-3,59,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-46-MF
07:00:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-29-O-3,5,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-47-MF
07:25:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-37-O-3,7,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-48-MF
19:32:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-38-O-3,57,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-49-MF
19:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-39-O-3,55,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-50-MF
09:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-40-O-3,15,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-51-MF
09:50:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-40-O-3,17,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-52-MF
10:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-40-O-3,19,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-53-MF
10:50:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-40-O-3,21,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-54-MF
11:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-40-O-3,23,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-55-MF
11:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-40-O-3,25,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-56-MF
12:15:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-40-O-3,27,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-57-MF
12:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-40-O-3,29,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-58-MF
13:15:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-40-O-3,31,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-59-MF
13:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-40-O-3,33,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-60-MF
14:15:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-41-O-3,35,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-61-MF
14:45:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-42-O-3,37,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-62-MF
08:50:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-43-O-3,13,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-63-MF
08:20:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-44-O-3,11,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-64-MF
07:50:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-45-O-3,9,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-65-MF
15:10:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-46-O-3,39,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-66-MF
18:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-54-O-3,53,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-67-MF
18:05:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-55-O-3,51,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-68-MF
15:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-56-O-3,41,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-69-MF
17:35:00,tfl_21-465-_-y05-7_b3z8CFQ.xml,JP_21-465-_-y05-7-57-O-3,49,ABLO:PK0001815:90:465,OId_TE,PK0001815:90,VJ_21-465-_-y05-7-70-MF
