vehicle_journey_code,days_of_week,bank_holidays_operation,bank_holidays_non_operation,source_file
VJ_21-R68-_-y05-58885-11-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-12-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-13-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-14-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-15-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-16-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-17-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-20-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-21-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-22-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-29-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-30-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-34-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-38-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-39-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-40-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-41-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-42-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-43-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-45-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-46-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-47-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-48-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-49-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-51-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-56-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-57-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-59-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-60-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-61-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-62-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-63-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-64-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-65-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-66-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-71-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-72-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-73-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-74-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-75-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-76-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-77-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-78-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-79-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-80-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-81-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-82-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-83-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-84-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-85-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-86-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-87-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-88-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-89-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-135-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-136-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-137-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-138-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-139-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-140-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-141-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-142-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-143-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-144-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-145-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-146-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-147-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-148-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-149-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-150-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-151-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-152-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-153-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-154-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-155-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-164-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-165-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-166-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-179-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-180-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
VJ_21-R68-_-y05-58885-181-Su,Sunday,"BoxingDay,GoodFriday,NewYearsDay,LateSummerBankHolidayNotScotland,MayDay,EasterMonday,SpringBank","ChristmasDay,ChristmasDayHoliday,BoxingDayHoliday,NewYearsDayHoliday,ChristmasEve,NewYearsEve",tfl_21-R68-_-y05-58885_glMYlIz.xml
